gene,drought_2_cnt
A2J10_03T0108500.1,236
A2J10_07T0111700.1,3
A2J10_04T0170400.1,356
A2J10_03T0111200.1,752
A2J10_05T0245000.1,38
A2J10_05T0245000.2,4
A2J10_02T0418300.1,1
A2J10_02T0420500.1,7
A2J10_12T0040100.1,331
A2J10_12T0040100.3,273
A2J10_12T0040100.2,301
A2J10_04T0156700.3,110
A2J10_04T0156700.2,301
A2J10_04T0156700.1,288
A2J10_03T0286500.4,711
A2J10_03T0286500.3,802
A2J10_03T0286500.5,731
A2J10_03T0286500.2,799
A2J10_03T0286500.1,740
A2J10_01T0082900.1,217
A2J10_01T0126300.1,117
A2J10_08T0011900.1,150
A2J10_11T0215800.1,5
A2J10_11T0215800.2,16
A2J10_07T0222400.1,16
A2J10_05T0069800.1,1
A2J10_03T0166000.1,39
A2J10_04T0150800.2,973
A2J10_04T0150800.3,968
A2J10_04T0150800.1,976
A2J10_04T0150800.4,947
A2J10_05T0072000.2,712
A2J10_05T0072000.1,723
A2J10_11T0095300.2,404
A2J10_11T0095300.1,388
A2J10_11T0009800.1,194
A2J10_07T0042600.1,404
A2J10_01T0429000.1,260
A2J10_01T0407300.1,73
A2J10_01T0407300.2,65
A2J10_02T0204100.1,251
A2J10_04T0004500.1,7
A2J10_01T0280600.1,452
A2J10_04T0236000.1,430
A2J10_04T0019100.1,113
A2J10_06T0069200.1,37
A2J10_03T0021100.1,14
A2J10_01T0345500.3,1813
A2J10_01T0345500.2,1618
A2J10_01T0345500.1,2040
A2J10_12T0184500.1,16
A2J10_04T0290900.2,121
A2J10_04T0290900.6,8
A2J10_04T0290900.1,115
A2J10_04T0290900.4,113
A2J10_04T0290900.3,125
A2J10_12T0129800.1,4
A2J10_12T0129800.2,9
A2J10_09T0205700.1,129
A2J10_07T0217600.1,10
A2J10_01T0350500.1,909
A2J10_09T0027300.6,52
A2J10_09T0027300.4,338
A2J10_09T0027300.3,421
A2J10_09T0027300.1,370
A2J10_09T0027300.5,203
A2J10_09T0027300.2,390
A2J10_09T0170200.1,3
A2J10_03T0071500.1,132
A2J10_08T0021200.2,16
A2J10_08T0021200.1,16
A2J10_07T0089700.1,372
A2J10_03T0061000.2,8
A2J10_03T0061000.1,282
A2J10_02T0149700.1,4
A2J10_06T0024800.1,24
A2J10_06T0024800.2,344
A2J10_12T0008700.2,3
A2J10_12T0008700.1,3
A2J10_12T0127300.1,2342
A2J10_08T0091400.1,13
A2J10_01T0281400.1,16
A2J10_06T0115700.5,910
A2J10_06T0115700.7,93
A2J10_06T0115700.8,163
A2J10_06T0115700.1,720
A2J10_06T0115700.6,903
A2J10_06T0115700.2,697
A2J10_06T0115700.4,920
A2J10_06T0115700.3,846
A2J10_12T0071500.1,222
A2J10_12T0071500.2,433
A2J10_10T0069800.1,293
A2J10_01T0221700.1,75
A2J10_07T0215000.1,691
A2J10_07T0215000.2,763
A2J10_11T0224600.4,330
A2J10_11T0224600.2,222
A2J10_11T0224600.1,237
A2J10_11T0224600.3,299
A2J10_01T0137900.1,457
A2J10_01T0370900.1,240
A2J10_07T0271300.1,6
A2J10_05T0177200.1,4
A2J10_03T0222800.1,139
A2J10_03T0222800.2,142
A2J10_06T0175300.1,486
A2J10_06T0203900.2,746
A2J10_06T0203900.1,750
A2J10_06T0203900.3,571
A2J10_01T0322900.1,185
A2J10_01T0242300.4,750
A2J10_01T0242300.3,758
A2J10_01T0242300.2,796
A2J10_01T0242300.1,742
A2J10_07T0021700.1,1
A2J10_05T0082800.5,19
A2J10_05T0082800.1,18
A2J10_05T0082800.4,24
A2J10_05T0082800.3,19
A2J10_05T0082800.2,23
A2J10_01T0445300.1,249
A2J10_01T0445300.3,226
A2J10_01T0445300.5,215
A2J10_01T0445300.2,189
A2J10_01T0445300.4,213
A2J10_09T0131500.1,159
A2J10_09T0131500.2,262
A2J10_07T0063300.2,86
A2J10_07T0063300.1,105
A2J10_07T0063300.3,101
A2J10_06T0009000.1,6853
A2J10_03T0015300.1,3
A2J10_12T0172800.1,21
A2J10_05T0125600.1,30
A2J10_06T0278800.1,15
A2J10_04T0253800.1,17
A2J10_02T0300900.2,123
A2J10_02T0300900.1,118
A2J10_07T0266500.1,166
A2J10_01T0298500.2,305
A2J10_01T0298500.1,86
A2J10_01T0298500.5,284
A2J10_01T0298500.3,97
A2J10_01T0298500.4,90
A2J10_09T0183400.1,30
A2J10_04T0213500.1,249
A2J10_10T0178400.1,116
A2J10_03T0177800.1,1
A2J10_01T0174900.1,31
A2J10_01T0174900.8,2
A2J10_01T0174900.2,23
A2J10_01T0174900.6,64
A2J10_01T0174900.3,19
A2J10_01T0174900.7,50
A2J10_01T0174900.5,1
A2J10_08T0049200.1,244
A2J10_12T0149100.1,583
A2J10_03T0263400.3,64
A2J10_03T0263400.1,22
A2J10_01T0420500.3,234
A2J10_01T0420500.2,161
A2J10_01T0420500.1,105
A2J10_04T0131200.1,13
A2J10_04T0131200.3,7
A2J10_04T0131200.2,11
A2J10_01T0370300.1,3
A2J10_03T0199700.1,832
A2J10_11T0026400.1,364
A2J10_11T0026400.2,310
A2J10_07T0104400.5,100
A2J10_07T0104400.3,73
A2J10_07T0104400.2,128
A2J10_07T0104400.1,68
A2J10_07T0104400.4,111
A2J10_06T0269200.1,202
A2J10_06T0269200.2,202
A2J10_05T0219200.1,13
A2J10_05T0009100.1,2
A2J10_10T0090000.3,7
A2J10_10T0090000.1,6
A2J10_10T0090000.4,9
A2J10_10T0090000.6,13
A2J10_10T0090000.5,13
A2J10_10T0090000.2,8
A2J10_07T0028300.1,1608
A2J10_11T0214300.2,392
A2J10_11T0214300.3,5
A2J10_11T0214300.1,264
A2J10_12T0144700.1,187
A2J10_01T0105200.1,563
A2J10_07T0036100.1,16
A2J10_06T0224500.1,62
A2J10_10T0108600.1,26
A2J10_05T0196500.1,348
A2J10_05T0196500.2,350
A2J10_02T0382900.1,155
A2J10_02T0382900.2,184
A2J10_06T0215000.2,81
A2J10_06T0215000.1,158
A2J10_03T0370700.1,143
A2J10_02T0369300.1,21
A2J10_02T0369300.2,21
A2J10_09T0025400.1,854
A2J10_09T0176500.3,38
A2J10_09T0176500.2,40
A2J10_09T0176500.4,39
A2J10_09T0176500.1,44
A2J10_07T0078600.1,30
A2J10_10T0183400.3,14
A2J10_10T0183400.5,26
A2J10_10T0183400.2,14
A2J10_10T0183400.4,6
A2J10_10T0183400.1,14
A2J10_03T0041000.1,170
A2J10_02T0195600.1,148
A2J10_09T0041000.1,175
A2J10_01T0202900.4,376
A2J10_01T0202900.2,622
A2J10_01T0202900.5,162
A2J10_01T0202900.1,624
A2J10_01T0202900.3,436
A2J10_05T0210200.1,213
A2J10_01T0113500.1,233
A2J10_05T0258400.1,207
A2J10_05T0258400.2,207
A2J10_05T0258400.3,251
A2J10_06T0097900.1,619
A2J10_01T0362100.1,67
A2J10_11T0219000.1,8
A2J10_10T0159100.1,130
A2J10_10T0135800.2,501
A2J10_10T0135800.1,523
A2J10_10T0135800.3,487
A2J10_06T0292100.1,198
A2J10_06T0284800.1,39
A2J10_06T0284800.2,36
A2J10_06T0284800.3,10
A2J10_01T0336900.1,34
A2J10_12T0103800.1,14
A2J10_09T0169400.2,246
A2J10_09T0169400.5,138
A2J10_09T0169400.3,148
A2J10_09T0169400.4,110
A2J10_09T0169400.1,237
A2J10_09T0169400.6,60
A2J10_01T0177500.2,121
A2J10_01T0177500.1,425
A2J10_01T0337100.1,8
A2J10_06T0150900.1,6
A2J10_02T0236700.1,43
A2J10_04T0215000.1,178
A2J10_07T0266700.1,180
A2J10_02T0093300.1,338
A2J10_02T0173000.1,76
A2J10_11T0096400.1,262
A2J10_04T0173100.1,320
A2J10_09T0105100.1,3
A2J10_11T0224700.1,6
A2J10_07T0295600.3,1
A2J10_07T0295600.2,1
A2J10_07T0295600.1,1
A2J10_11T0041100.1,4788
A2J10_11T0041100.2,36
A2J10_07T0166900.1,5
A2J10_10T0096500.1,70
A2J10_08T0105000.1,179
A2J10_06T0200200.1,4189
A2J10_04T0311100.1,547
A2J10_08T0120400.1,8
A2J10_09T0114100.1,16
A2J10_03T0212700.3,4
A2J10_12T0191400.1,269
A2J10_05T0083200.1,34
A2J10_05T0164700.1,249
A2J10_05T0164700.2,270
A2J10_05T0088300.1,199
A2J10_02T0269200.1,1129
A2J10_02T0269200.5,670
A2J10_02T0269200.2,1105
A2J10_02T0269200.4,813
A2J10_02T0269200.3,1054
A2J10_09T0150500.1,8
A2J10_03T0351200.1,2
A2J10_08T0182700.4,8
A2J10_08T0182700.2,11
A2J10_08T0182700.1,11
A2J10_08T0182700.3,7
A2J10_07T0003300.1,5
A2J10_03T0037200.1,10854
A2J10_09T0105800.1,29
A2J10_07T0273100.1,240
A2J10_07T0186100.1,1827
A2J10_02T0229700.1,26
A2J10_07T0016100.1,3
A2J10_12T0176800.1,9
A2J10_09T0167800.3,116
A2J10_09T0167800.2,49
A2J10_09T0167800.4,100
A2J10_09T0167800.1,95
A2J10_02T0099900.2,346
A2J10_02T0099900.1,523
A2J10_02T0099900.3,180
A2J10_05T0250100.1,96
A2J10_03T0201500.1,3777
A2J10_11T0016900.1,2
A2J10_11T0069700.4,2
A2J10_11T0069700.1,3
A2J10_11T0069700.2,7
A2J10_11T0069700.3,3
A2J10_05T0202100.1,1207
A2J10_06T0062800.1,7
A2J10_09T0179500.4,43
A2J10_09T0179500.3,43
A2J10_09T0179500.1,168
A2J10_09T0179500.2,257
A2J10_02T0260900.1,1298
A2J10_04T0307900.2,289
A2J10_04T0307900.1,293
A2J10_11T0009600.1,172
A2J10_07T0228100.4,8
A2J10_07T0228100.2,8
A2J10_07T0228100.3,8
A2J10_07T0228100.1,1
A2J10_07T0228100.5,8
A2J10_09T0034900.1,1
A2J10_06T0278500.1,22
A2J10_06T0278500.2,22
A2J10_06T0278500.3,20
A2J10_11T0082600.1,307
A2J10_11T0082600.3,298
A2J10_11T0082600.2,309
A2J10_01T0054800.2,116
A2J10_01T0054800.3,62
A2J10_01T0054800.1,174
A2J10_01T0061500.1,141
A2J10_05T0249900.4,22
A2J10_05T0249900.1,1030
A2J10_05T0249900.2,1875
A2J10_05T0249900.3,10
A2J10_07T0220900.1,445
A2J10_01T0328200.1,174
A2J10_05T0219500.1,4
A2J10_06T0101200.1,796
A2J10_04T0115800.1,191
A2J10_02T0283200.2,10
A2J10_02T0283200.1,7
A2J10_08T0085100.1,91
A2J10_08T0201100.1,4260
A2J10_07T0201100.1,318
A2J10_07T0201100.4,319
A2J10_07T0201100.2,319
A2J10_07T0201100.3,340
A2J10_03T0333100.1,10
A2J10_02T0112400.1,1
A2J10_08T0072000.3,1
A2J10_08T0072000.1,1
A2J10_07T0063600.1,61120
A2J10_01T0448500.3,302
A2J10_01T0448500.2,329
A2J10_01T0448500.1,297
A2J10_06T0296300.1,1155
A2J10_08T0141000.2,115
A2J10_08T0141000.1,115
A2J10_08T0147600.1,839
A2J10_10T0141500.1,8
A2J10_05T0153300.1,2196
A2J10_03T0304000.1,8
A2J10_01T0325900.1,3648
A2J10_07T0266300.1,6
A2J10_04T0112200.1,8
A2J10_01T0058000.2,1
A2J10_01T0255900.2,264
A2J10_01T0255900.1,264
A2J10_08T0076200.1,17
A2J10_01T0041300.1,8
A2J10_07T0141200.1,6
A2J10_11T0025500.1,29
A2J10_08T0228800.1,18
A2J10_05T0017900.2,1097
A2J10_05T0017900.1,1012
A2J10_04T0270800.1,22
A2J10_09T0206900.3,37
A2J10_09T0206900.2,37
A2J10_09T0206900.1,22
A2J10_09T0206900.4,254
A2J10_09T0206900.5,326
A2J10_06T0180200.2,430
A2J10_06T0180200.1,775
A2J10_06T0261800.1,8
A2J10_08T0113600.1,150
A2J10_08T0113600.3,159
A2J10_08T0113600.2,97
A2J10_08T0113600.4,182
A2J10_06T0127800.2,501
A2J10_06T0127800.1,505
A2J10_04T0114200.1,138
A2J10_04T0160800.1,3
A2J10_05T0020900.1,37
A2J10_01T0277000.1,543
A2J10_01T0059500.1,1
A2J10_01T0104100.1,253
A2J10_01T0104100.4,301
A2J10_01T0104100.9,182
A2J10_01T0104100.7,292
A2J10_01T0104100.5,320
A2J10_01T0104100.2,311
A2J10_01T0104100.6,288
A2J10_01T0104100.8,95
A2J10_01T0104100.3,274
A2J10_03T0024600.1,1
A2J10_05T0227900.1,2
A2J10_06T0206400.1,6
A2J10_11T0097300.1,271
A2J10_11T0097300.3,315
A2J10_11T0097300.2,250
A2J10_01T0434500.5,34
A2J10_01T0434500.1,410
A2J10_01T0434500.3,339
A2J10_01T0434500.4,391
A2J10_01T0434500.2,434
A2J10_09T0170100.1,13
A2J10_09T0170100.3,120
A2J10_09T0170100.2,41
A2J10_09T0170100.4,35
A2J10_10T0141900.6,97
A2J10_10T0141900.1,188
A2J10_10T0141900.4,128
A2J10_10T0141900.5,126
A2J10_10T0141900.3,143
A2J10_10T0141900.2,172
A2J10_03T0138900.1,3729
A2J10_04T0193500.1,53
A2J10_10T0049700.1,25
A2J10_01T0029900.1,323
A2J10_03T0165800.1,299
A2J10_12T0152100.2,230
A2J10_12T0152100.4,183
A2J10_12T0152100.3,134
A2J10_12T0152100.1,245
A2J10_10T0186900.1,298
A2J10_10T0186900.2,340
A2J10_10T0186900.3,290
A2J10_07T0039100.1,538
A2J10_08T0034700.1,5
A2J10_09T0160400.1,2
A2J10_01T0149400.1,68
A2J10_02T0142100.1,13
A2J10_04T0191000.1,96
A2J10_04T0191000.2,92
A2J10_04T0059600.1,19
A2J10_07T0185700.2,305
A2J10_07T0185700.1,254
A2J10_11T0186300.1,52
A2J10_10T0177500.1,191
A2J10_07T0250000.2,20
A2J10_07T0250000.1,20
A2J10_11T0008900.1,242
A2J10_09T0095300.1,178
A2J10_03T0325200.2,5
A2J10_03T0325200.1,5
A2J10_09T0130000.1,1115
A2J10_04T0183500.1,38
A2J10_03T0109500.3,1058
A2J10_03T0109500.5,1561
A2J10_03T0109500.2,1447
A2J10_03T0109500.1,1473
A2J10_03T0109500.4,1031
A2J10_07T0049500.1,40
A2J10_04T0236600.1,89
A2J10_04T0236600.2,95
A2J10_03T0324100.1,94
A2J10_06T0244900.1,92
A2J10_06T0219900.1,290
A2J10_07T0062400.1,328
A2J10_03T0392700.1,1146
A2J10_03T0382000.1,2
A2J10_10T0105300.2,1357
A2J10_10T0105300.1,1304
A2J10_10T0105300.3,839
A2J10_07T0047000.1,830
A2J10_03T0148600.1,82
A2J10_03T0148600.3,162
A2J10_03T0148600.2,197
A2J10_03T0128900.1,7
A2J10_02T0187700.1,147
A2J10_04T0104600.1,1
A2J10_02T0045100.3,75
A2J10_02T0045100.2,75
A2J10_02T0045100.1,78
A2J10_01T0009700.1,58
A2J10_01T0009700.3,60
A2J10_07T0231100.2,398
A2J10_07T0231100.5,441
A2J10_07T0231100.4,456
A2J10_07T0231100.3,404
A2J10_07T0231100.1,391
A2J10_01T0284800.1,40
A2J10_07T0063500.1,469
A2J10_08T0198300.1,373
A2J10_09T0114800.1,96
A2J10_07T0168600.1,1
A2J10_06T0147200.2,253
A2J10_06T0147200.1,233
A2J10_01T0491500.3,359
A2J10_01T0491500.2,421
A2J10_01T0491500.1,483
A2J10_05T0021900.3,35
A2J10_05T0021900.1,87
A2J10_05T0021900.5,39
A2J10_05T0021900.4,41
A2J10_05T0021900.2,87
A2J10_05T0196000.2,612
A2J10_05T0196000.1,643
A2J10_02T0237900.1,2283
A2J10_02T0405900.1,16
A2J10_02T0300000.1,21
A2J10_03T0369700.1,200
A2J10_10T0000400.1,147
A2J10_12T0063500.2,3
A2J10_12T0063500.1,3
A2J10_09T0188400.1,9
A2J10_04T0163900.1,18
A2J10_10T0009900.1,169
A2J10_01T0492500.1,741
A2J10_07T0255200.1,4
A2J10_02T0229600.1,627
A2J10_02T0229600.2,800
A2J10_04T0241500.1,246
A2J10_11T0017600.1,264
A2J10_05T0191400.1,121
A2J10_05T0133600.1,6
A2J10_04T0254800.1,306
A2J10_04T0254800.2,301
A2J10_01T0314900.1,291
A2J10_09T0088400.1,952
A2J10_04T0231700.1,368
A2J10_08T0211500.1,8
A2J10_07T0080700.1,51
A2J10_04T0316900.1,76
A2J10_02T0060900.1,1089
A2J10_12T0148600.1,52
A2J10_02T0084100.1,8
A2J10_02T0084100.2,16
A2J10_02T0084100.3,45
A2J10_09T0169900.2,165
A2J10_09T0169900.1,921
A2J10_04T0314600.1,25
A2J10_04T0314600.2,33
A2J10_04T0007600.2,3510
A2J10_04T0007600.3,3520
A2J10_04T0007600.1,3513
A2J10_05T0232500.1,114
A2J10_05T0124300.1,13
A2J10_01T0163300.3,47
A2J10_01T0163300.2,48
A2J10_01T0163300.1,35
A2J10_04T0303600.2,3
A2J10_04T0303600.1,3
A2J10_04T0301700.1,76
A2J10_10T0174200.1,3
A2J10_07T0177000.1,6
A2J10_08T0013200.3,2225
A2J10_08T0013200.1,2164
A2J10_08T0013200.2,2163
A2J10_04T0093300.1,77
A2J10_06T0111000.1,12
A2J10_02T0409800.1,273
A2J10_02T0405500.2,109
A2J10_02T0405500.3,116
A2J10_02T0405500.1,139
A2J10_06T0158300.1,54
A2J10_06T0110300.1,9
A2J10_01T0057100.1,280
A2J10_01T0322100.2,17
A2J10_01T0322100.1,166
A2J10_11T0196400.5,70
A2J10_11T0196400.2,71
A2J10_11T0196400.3,69
A2J10_11T0196400.6,5
A2J10_11T0196400.1,71
A2J10_01T0305400.1,120
A2J10_04T0269400.1,1119
A2J10_06T0223600.1,211
A2J10_11T0146100.1,2
A2J10_05T0082600.1,9
A2J10_01T0421700.2,554
A2J10_01T0421700.3,668
A2J10_01T0421700.1,621
A2J10_01T0421700.4,436
A2J10_10T0114800.1,160
A2J10_04T0224300.2,33
A2J10_04T0224300.1,155
A2J10_03T0075900.1,60
A2J10_12T0188300.1,388
A2J10_03T0058600.1,245
A2J10_06T0107400.1,3
A2J10_01T0038100.2,49
A2J10_01T0038100.1,50
A2J10_07T0182900.1,1
A2J10_03T0054400.2,1
A2J10_08T0232100.1,413
A2J10_12T0082200.4,82
A2J10_12T0082200.2,193
A2J10_12T0082200.1,193
A2J10_12T0082200.3,287
A2J10_06T0087700.1,863
A2J10_06T0060000.2,7
A2J10_06T0060000.1,7
A2J10_07T0286400.2,446
A2J10_07T0286400.3,457
A2J10_07T0286400.1,444
A2J10_07T0286400.4,380
A2J10_04T0294200.1,49
A2J10_01T0197600.1,205
A2J10_09T0083000.2,17
A2J10_09T0083000.1,17
A2J10_08T0214500.1,324
A2J10_01T0254700.1,1
A2J10_03T0071400.1,969
A2J10_10T0084000.1,7
A2J10_09T0054400.1,7
A2J10_09T0054400.2,7
A2J10_07T0134700.2,974
A2J10_07T0134700.4,550
A2J10_07T0134700.1,1008
A2J10_07T0134700.3,1085
A2J10_01T0074800.1,8
A2J10_09T0066200.1,156
A2J10_05T0214300.1,112
A2J10_05T0259400.2,12
A2J10_10T0035900.1,2
A2J10_04T0178800.2,269
A2J10_04T0178800.1,107
A2J10_04T0178800.3,219
A2J10_12T0081600.2,732
A2J10_12T0081600.1,755
A2J10_12T0081600.3,799
A2J10_09T0034000.1,28
A2J10_03T0309100.3,147
A2J10_03T0309100.1,165
A2J10_03T0309100.2,145
A2J10_11T0036200.1,123
A2J10_11T0036200.2,49
A2J10_01T0203300.1,10
A2J10_10T0150300.1,202
A2J10_10T0160700.1,324
A2J10_11T0236700.1,32
A2J10_07T0125100.2,352
A2J10_07T0125100.1,356
A2J10_07T0125100.3,475
A2J10_07T0125100.4,472
A2J10_02T0207900.2,4535
A2J10_02T0207900.3,4667
A2J10_02T0207900.1,3518
A2J10_01T0100600.1,1022
A2J10_05T0259800.1,4
A2J10_04T0161000.1,115
A2J10_04T0245000.1,23
A2J10_03T0093700.1,243
A2J10_03T0093700.2,126
A2J10_03T0163900.2,1152
A2J10_03T0163900.1,1035
A2J10_02T0230000.2,78
A2J10_02T0230000.1,2
A2J10_01T0496200.1,364
A2J10_02T0071300.1,1
A2J10_12T0082000.1,2
A2J10_02T0156000.2,16
A2J10_02T0156000.3,31
A2J10_02T0156000.1,17
A2J10_02T0156000.4,19
A2J10_04T0208100.1,1213
A2J10_01T0314800.1,30
A2J10_07T0100900.2,919
A2J10_07T0100900.1,1003
A2J10_02T0148900.1,2
A2J10_04T0282900.1,190
A2J10_01T0140400.1,272
A2J10_01T0211200.1,21
A2J10_09T0142500.1,45
A2J10_09T0142500.2,387
A2J10_09T0142500.3,44
A2J10_11T0018800.1,10
A2J10_11T0018800.2,12
A2J10_05T0020800.1,79
A2J10_03T0096000.1,664
A2J10_03T0096000.2,625
A2J10_01T0126800.1,1
A2J10_02T0284800.1,12
A2J10_02T0011300.1,789
A2J10_11T0001200.1,149
A2J10_06T0038100.1,207
A2J10_06T0177700.1,106
A2J10_01T0204000.4,283
A2J10_01T0204000.5,1
A2J10_01T0204000.2,317
A2J10_01T0204000.1,332
A2J10_01T0204000.3,286
A2J10_10T0129400.1,173
A2J10_03T0387300.1,45
A2J10_03T0381000.2,16
A2J10_03T0381000.5,1
A2J10_03T0381000.1,18
A2J10_03T0381000.3,16
A2J10_03T0381000.4,3
A2J10_12T0121900.1,22
A2J10_01T0356200.1,140
A2J10_01T0002100.4,39
A2J10_01T0002100.5,39
A2J10_01T0002100.2,39
A2J10_01T0002100.3,46
A2J10_01T0002100.1,37
A2J10_06T0058000.1,69
A2J10_01T0007900.1,89
A2J10_03T0100000.1,141
A2J10_01T0191800.1,3427
A2J10_09T0194300.1,1066
A2J10_09T0194300.2,1122
A2J10_07T0203000.1,30
A2J10_03T0371000.1,213
A2J10_10T0186200.1,72
A2J10_11T0227000.2,98
A2J10_11T0227000.1,98
A2J10_10T0014600.9,96
A2J10_10T0014600.6,144
A2J10_10T0014600.1,155
A2J10_10T0014600.5,133
A2J10_10T0014600.4,160
A2J10_10T0014600.7,191
A2J10_10T0014600.3,233
A2J10_10T0014600.2,151
A2J10_10T0014600.8,74
A2J10_08T0161000.1,1
A2J10_08T0161000.2,1
A2J10_05T0115500.1,91390
A2J10_02T0176700.1,4
A2J10_01T0348700.1,155
A2J10_07T0063200.1,3415
A2J10_12T0156600.1,23
A2J10_03T0292000.1,1217
A2J10_05T0251400.1,549
A2J10_02T0006000.1,4
A2J10_09T0173400.1,161
A2J10_01T0368800.1,8
A2J10_09T0147100.1,271
A2J10_09T0147100.2,263
A2J10_03T0302000.2,68
A2J10_03T0302000.1,66
A2J10_10T0159700.1,34
A2J10_10T0023100.1,126
A2J10_04T0046100.1,3905
A2J10_01T0045500.1,192
A2J10_11T0106900.1,4
A2J10_07T0236500.2,519
A2J10_07T0236500.1,582
A2J10_05T0159700.1,216
A2J10_04T0171600.1,380
A2J10_03T0363300.1,2
A2J10_02T0063300.1,6
A2J10_09T0186700.4,89
A2J10_09T0186700.3,86
A2J10_09T0186700.2,91
A2J10_09T0186700.1,91
A2J10_09T0186700.5,135
A2J10_07T0119400.1,2
A2J10_09T0064400.1,11262
A2J10_02T0271000.1,169
A2J10_06T0149700.1,707
A2J10_02T0380200.1,173
A2J10_03T0308800.3,644
A2J10_03T0308800.1,760
A2J10_03T0308800.2,752
A2J10_03T0308800.4,755
A2J10_08T0044100.1,1
A2J10_08T0039500.7,136
A2J10_08T0039500.5,181
A2J10_08T0039500.1,278
A2J10_08T0039500.4,196
A2J10_08T0039500.3,187
A2J10_08T0039500.2,287
A2J10_08T0039500.6,191
A2J10_12T0073300.1,173
A2J10_09T0116900.2,95
A2J10_09T0116900.1,47
A2J10_02T0317200.2,42
A2J10_02T0317200.1,50
A2J10_06T0245200.1,3
A2J10_05T0043100.1,1895
A2J10_01T0319500.4,27
A2J10_01T0319500.1,71
A2J10_01T0319500.3,243
A2J10_01T0319500.2,79
A2J10_04T0272300.1,1221
A2J10_04T0272300.4,1269
A2J10_04T0272300.2,1462
A2J10_04T0272300.3,1499
A2J10_03T0275600.1,2968
A2J10_04T0288000.2,61
A2J10_04T0288000.3,71
A2J10_04T0288000.4,14
A2J10_04T0288000.1,30
A2J10_05T0237100.1,131
A2J10_05T0237100.2,465
A2J10_12T0000500.3,2471
A2J10_12T0000500.2,2775
A2J10_12T0000500.1,2919
A2J10_03T0110600.1,2
A2J10_03T0110600.3,20
A2J10_03T0110600.2,17
A2J10_08T0145000.2,62
A2J10_08T0145000.4,20
A2J10_08T0145000.3,14
A2J10_08T0145000.1,55
A2J10_09T0110100.1,49
A2J10_06T0244500.1,100
A2J10_08T0170100.1,3
A2J10_04T0172900.2,506
A2J10_04T0172900.1,503
A2J10_04T0184800.1,1477
A2J10_12T0129000.1,1157
A2J10_02T0292100.1,918
A2J10_03T0290600.1,188
A2J10_03T0095200.1,868
A2J10_02T0392900.1,13
A2J10_04T0098600.1,1826
A2J10_01T0285700.1,2
A2J10_11T0007400.3,3
A2J10_11T0007400.1,244
A2J10_11T0007400.2,3
A2J10_06T0029600.1,183
A2J10_02T0275800.1,786
A2J10_04T0166700.1,22
A2J10_01T0414800.1,11
A2J10_12T0029300.1,964
A2J10_10T0142800.2,1064
A2J10_10T0142800.1,13
A2J10_09T0084500.1,28
A2J10_05T0200600.2,346
A2J10_05T0200600.1,314
A2J10_05T0200600.3,306
A2J10_01T0245200.1,161
A2J10_03T0027400.1,519
A2J10_03T0331000.1,131
A2J10_01T0434300.2,1044
A2J10_01T0434300.1,964
A2J10_05T0048000.1,200
A2J10_11T0117300.2,81
A2J10_11T0117300.1,86
A2J10_06T0193200.1,180
A2J10_06T0240700.1,43
A2J10_08T0073400.1,182
A2J10_07T0023700.1,688
A2J10_09T0205000.1,9
A2J10_09T0186100.1,7
A2J10_11T0007700.1,123
A2J10_02T0135100.1,96
A2J10_02T0135100.2,95
A2J10_09T0140700.1,810
A2J10_09T0140700.2,747
A2J10_01T0499900.1,210
A2J10_11T0115100.1,35
A2J10_06T0040600.1,187
A2J10_11T0021800.1,11
A2J10_09T0131200.1,302
A2J10_09T0131200.2,354
A2J10_08T0232900.1,715
A2J10_08T0183800.1,8
A2J10_07T0207000.1,586
A2J10_07T0207000.2,196
A2J10_01T0468900.1,3
A2J10_11T0155700.1,304
A2J10_11T0155700.2,260
A2J10_03T0358900.1,72
A2J10_03T0358900.3,74
A2J10_03T0358900.2,72
A2J10_03T0064200.1,759
A2J10_05T0253700.1,1644
A2J10_01T0486100.1,110
A2J10_01T0486100.2,124
A2J10_02T0211800.1,48
A2J10_02T0211800.2,78
A2J10_10T0095400.1,8
A2J10_08T0042300.1,3
A2J10_07T0226700.2,3
A2J10_01T0438700.1,1361
A2J10_04T0190400.1,43
A2J10_04T0028100.1,5
A2J10_11T0059700.1,894
A2J10_11T0059700.2,892
A2J10_07T0054400.1,264
A2J10_06T0116800.1,569
A2J10_08T0030900.1,1
A2J10_06T0092900.1,213
A2J10_06T0092900.3,607
A2J10_06T0092900.2,180
A2J10_06T0092900.4,574
A2J10_07T0006100.1,5
A2J10_07T0057800.1,185
A2J10_08T0034900.1,420
A2J10_03T0009200.1,539
A2J10_01T0427000.1,368
A2J10_04T0079500.1,251
A2J10_11T0089500.1,237
A2J10_02T0253800.1,341
A2J10_03T0380600.1,81
A2J10_02T0278400.1,244
A2J10_01T0506600.3,179
A2J10_01T0506600.1,186
A2J10_01T0506600.2,178
A2J10_05T0035200.3,228
A2J10_05T0035200.2,265
A2J10_05T0035200.1,232
A2J10_10T0123800.1,694
A2J10_10T0123800.2,701
A2J10_01T0013900.3,13
A2J10_01T0013900.2,25
A2J10_01T0013900.1,25
A2J10_02T0227400.1,20
A2J10_09T0120300.1,2
A2J10_01T0473900.1,427
A2J10_07T0271500.1,66
A2J10_03T0051600.1,78
A2J10_02T0081000.1,1
A2J10_03T0361200.1,2089
A2J10_07T0045600.1,630
A2J10_08T0141600.1,8
