gene,drought_3_cnt
A2J10_06T0051000.4,72
A2J10_06T0051000.1,985
A2J10_03T0186800.1,2
A2J10_07T0177100.1,10
A2J10_07T0177100.4,10
A2J10_07T0177100.2,10
A2J10_07T0177100.5,10
A2J10_07T0177100.3,10
A2J10_01T0370000.2,48
A2J10_01T0370000.3,50
A2J10_01T0370000.1,48
A2J10_04T0142300.1,51
A2J10_03T0108500.1,192
A2J10_04T0170400.1,341
A2J10_03T0111200.1,901
A2J10_05T0245000.1,50
A2J10_05T0245000.2,43
A2J10_02T0418300.1,10
A2J10_02T0420500.1,1
A2J10_12T0040100.1,413
A2J10_12T0040100.3,359
A2J10_12T0040100.2,373
A2J10_04T0156700.3,116
A2J10_04T0156700.2,317
A2J10_04T0156700.1,305
A2J10_03T0286500.4,722
A2J10_03T0286500.3,761
A2J10_03T0286500.5,713
A2J10_03T0286500.2,759
A2J10_03T0286500.1,740
A2J10_01T0082900.1,227
A2J10_01T0126300.1,131
A2J10_08T0011900.1,222
A2J10_11T0215800.1,6
A2J10_11T0215800.2,22
A2J10_07T0222400.1,12
A2J10_03T0166000.1,26
A2J10_04T0150800.2,1066
A2J10_04T0150800.3,1087
A2J10_04T0150800.1,1106
A2J10_04T0150800.4,1040
A2J10_05T0072000.2,871
A2J10_05T0072000.1,874
A2J10_11T0095300.2,349
A2J10_11T0095300.1,338
A2J10_11T0009800.1,105
A2J10_07T0042600.1,452
A2J10_01T0429000.1,250
A2J10_01T0407300.1,119
A2J10_01T0407300.2,115
A2J10_02T0204100.1,229
A2J10_04T0004500.1,20
A2J10_01T0280600.1,451
A2J10_04T0236000.1,505
A2J10_04T0019100.1,106
A2J10_06T0069200.1,60
A2J10_03T0021100.1,7
A2J10_01T0345500.3,1480
A2J10_01T0345500.2,1328
A2J10_01T0345500.1,1732
A2J10_03T0390700.1,4
A2J10_12T0184500.1,21
A2J10_04T0290900.2,126
A2J10_04T0290900.6,3
A2J10_04T0290900.1,126
A2J10_04T0290900.4,123
A2J10_04T0290900.3,130
A2J10_12T0129800.1,16
A2J10_12T0129800.2,5
A2J10_09T0205700.1,164
A2J10_07T0217600.1,11
A2J10_01T0350500.1,875
A2J10_09T0027300.6,46
A2J10_09T0027300.4,334
A2J10_09T0027300.3,380
A2J10_09T0027300.1,371
A2J10_09T0027300.5,197
A2J10_09T0027300.2,380
A2J10_03T0071500.1,155
A2J10_11T0137400.1,1
A2J10_08T0021200.2,3
A2J10_08T0021200.1,5
A2J10_07T0089700.1,380
A2J10_03T0061000.1,211
A2J10_02T0149700.1,9
A2J10_06T0024800.1,40
A2J10_06T0024800.2,322
A2J10_12T0008700.2,12
A2J10_12T0008700.1,6
A2J10_12T0127300.1,2235
A2J10_08T0091400.1,11
A2J10_01T0281400.1,38
A2J10_06T0115700.5,1055
A2J10_06T0115700.7,140
A2J10_06T0115700.8,215
A2J10_06T0115700.1,836
A2J10_06T0115700.6,1009
A2J10_06T0115700.2,844
A2J10_06T0115700.4,1069
A2J10_06T0115700.3,1013
A2J10_12T0071500.1,201
A2J10_12T0071500.2,391
A2J10_10T0069800.1,265
A2J10_01T0221700.1,95
A2J10_07T0215000.1,735
A2J10_07T0215000.2,838
A2J10_11T0224600.4,255
A2J10_11T0224600.2,158
A2J10_11T0224600.1,167
A2J10_11T0224600.3,231
A2J10_01T0137900.1,547
A2J10_01T0370900.1,290
A2J10_05T0177200.1,1
A2J10_03T0222800.1,160
A2J10_03T0222800.2,160
A2J10_06T0175300.1,509
A2J10_06T0203900.2,869
A2J10_06T0203900.1,872
A2J10_06T0203900.3,646
A2J10_01T0322900.1,210
A2J10_01T0242300.4,877
A2J10_01T0242300.3,910
A2J10_01T0242300.2,978
A2J10_01T0242300.1,892
A2J10_07T0021700.1,2
A2J10_05T0082800.5,14
A2J10_05T0082800.1,8
A2J10_05T0082800.4,12
A2J10_05T0082800.3,9
A2J10_05T0082800.2,13
A2J10_01T0445300.1,314
A2J10_01T0445300.3,295
A2J10_01T0445300.5,284
A2J10_01T0445300.2,288
A2J10_01T0445300.4,268
A2J10_09T0131500.1,171
A2J10_09T0131500.2,341
A2J10_07T0063300.2,78
A2J10_07T0063300.1,83
A2J10_07T0063300.3,97
A2J10_06T0009000.1,6910
A2J10_08T0077100.1,5
A2J10_03T0015300.1,6
A2J10_12T0172800.1,43
A2J10_05T0125600.1,28
A2J10_06T0278800.1,28
A2J10_04T0253800.1,13
A2J10_02T0300900.2,76
A2J10_02T0300900.1,61
A2J10_07T0266500.1,188
A2J10_01T0298500.2,304
A2J10_01T0298500.1,105
A2J10_01T0298500.5,294
A2J10_01T0298500.3,121
A2J10_01T0298500.4,131
A2J10_09T0183400.1,17
A2J10_04T0213500.1,288
A2J10_10T0178400.1,113
A2J10_01T0174900.1,25
A2J10_01T0174900.8,3
A2J10_01T0174900.2,14
A2J10_01T0174900.6,57
A2J10_01T0174900.3,14
A2J10_01T0174900.7,44
A2J10_08T0049200.1,162
A2J10_12T0149100.1,671
A2J10_11T0020200.1,1
A2J10_03T0263400.3,124
A2J10_03T0263400.2,2
A2J10_03T0263400.1,46
A2J10_01T0420500.3,253
A2J10_01T0420500.2,157
A2J10_01T0420500.1,113
A2J10_04T0131200.1,4
A2J10_04T0131200.3,4
A2J10_04T0131200.2,4
A2J10_01T0370300.1,5
A2J10_06T0174000.1,11
A2J10_03T0199700.1,963
A2J10_11T0026400.1,301
A2J10_11T0026400.2,266
A2J10_07T0104400.5,66
A2J10_07T0104400.3,45
A2J10_07T0104400.2,89
A2J10_07T0104400.1,49
A2J10_07T0104400.4,74
A2J10_06T0269200.1,256
A2J10_06T0269200.2,256
A2J10_05T0219200.1,10
A2J10_10T0090000.3,21
A2J10_10T0090000.1,20
A2J10_10T0090000.7,5
A2J10_10T0090000.4,21
A2J10_10T0090000.6,7
A2J10_10T0090000.5,14
A2J10_10T0090000.2,21
A2J10_07T0028300.1,1592
A2J10_11T0214300.2,379
A2J10_11T0214300.1,251
A2J10_12T0144700.1,202
A2J10_01T0105200.1,544
A2J10_07T0036100.1,14
A2J10_06T0224500.1,59
A2J10_10T0108600.1,27
A2J10_05T0196500.1,343
A2J10_05T0196500.2,345
A2J10_02T0382900.1,177
A2J10_02T0382900.2,199
A2J10_06T0215000.2,114
A2J10_06T0215000.1,179
A2J10_03T0370700.1,180
A2J10_02T0369300.1,35
A2J10_02T0369300.2,35
A2J10_06T0097800.2,6
A2J10_09T0025400.1,642
A2J10_09T0176500.3,77
A2J10_09T0176500.2,77
A2J10_09T0176500.4,79
A2J10_09T0176500.1,77
A2J10_07T0078600.1,32
A2J10_10T0183400.3,9
A2J10_10T0183400.5,16
A2J10_10T0183400.2,14
A2J10_10T0183400.4,7
A2J10_10T0183400.1,15
A2J10_03T0041000.1,184
A2J10_02T0195600.1,159
A2J10_09T0041000.1,157
A2J10_01T0202900.4,422
A2J10_01T0202900.2,708
A2J10_01T0202900.5,118
A2J10_01T0202900.1,701
A2J10_01T0202900.3,434
A2J10_05T0210200.1,190
A2J10_01T0113500.1,181
A2J10_05T0258400.1,236
A2J10_05T0258400.2,237
A2J10_05T0258400.3,287
A2J10_06T0097900.1,538
A2J10_01T0362100.1,46
A2J10_11T0219000.1,14
A2J10_10T0159100.1,139
A2J10_10T0135800.2,511
A2J10_10T0135800.1,523
A2J10_10T0135800.3,487
A2J10_06T0292100.1,193
A2J10_06T0284800.1,72
A2J10_06T0284800.2,58
A2J10_06T0284800.3,25
A2J10_01T0336900.1,72
A2J10_12T0103800.1,3
A2J10_09T0169400.2,162
A2J10_09T0169400.5,85
A2J10_09T0169400.3,76
A2J10_09T0169400.4,97
A2J10_09T0169400.1,156
A2J10_09T0169400.6,39
A2J10_01T0177500.2,145
A2J10_01T0177500.1,539
A2J10_01T0337100.1,3
A2J10_06T0150900.1,10
A2J10_02T0236700.1,41
A2J10_11T0003400.1,2
A2J10_04T0215000.1,146
A2J10_07T0266700.1,154
A2J10_03T0223300.1,5
A2J10_02T0093300.1,318
A2J10_02T0173000.1,43
A2J10_11T0096400.1,270
A2J10_04T0173100.1,369
A2J10_11T0224700.1,4
A2J10_11T0041100.1,6169
A2J10_11T0041100.2,37
A2J10_07T0166900.1,2
A2J10_10T0096500.1,76
A2J10_08T0105000.1,195
A2J10_06T0200200.1,4337
A2J10_04T0311100.1,512
A2J10_08T0120400.1,4
A2J10_09T0114100.1,13
A2J10_11T0004800.1,4
A2J10_03T0212700.3,2
A2J10_03T0212700.2,2
A2J10_03T0212700.1,2
A2J10_12T0191400.1,259
A2J10_05T0083200.1,38
A2J10_05T0164700.1,253
A2J10_05T0164700.2,283
A2J10_05T0088300.1,198
A2J10_02T0269200.1,1333
A2J10_02T0269200.5,891
A2J10_02T0269200.2,1327
A2J10_02T0269200.4,1025
A2J10_02T0269200.3,1298
A2J10_09T0150500.1,3
A2J10_03T0351200.1,8
A2J10_08T0182700.4,14
A2J10_08T0182700.2,29
A2J10_08T0182700.1,29
A2J10_08T0182700.3,15
A2J10_07T0003300.1,2
A2J10_03T0037200.1,10840
A2J10_09T0105800.1,31
A2J10_07T0273100.1,282
A2J10_07T0186100.1,1753
A2J10_02T0229700.1,40
A2J10_01T0077300.1,1
A2J10_07T0016100.1,4
A2J10_12T0176800.1,4
A2J10_09T0167800.3,153
A2J10_09T0167800.2,99
A2J10_09T0167800.4,130
A2J10_09T0167800.1,159
A2J10_02T0099900.2,309
A2J10_02T0099900.1,433
A2J10_02T0099900.3,157
A2J10_05T0250100.1,172
A2J10_03T0201500.1,4182
A2J10_11T0016900.1,1
A2J10_11T0069700.1,3
A2J10_11T0069700.2,7
A2J10_11T0069700.3,3
A2J10_05T0202100.1,1060
A2J10_06T0062800.1,5
A2J10_09T0179500.4,27
A2J10_09T0179500.3,27
A2J10_09T0179500.1,175
A2J10_09T0179500.2,273
A2J10_02T0260900.1,1190
A2J10_04T0307900.2,320
A2J10_04T0307900.1,323
A2J10_01T0334100.1,3
A2J10_11T0009600.1,159
A2J10_06T0278500.1,23
A2J10_06T0278500.2,23
A2J10_06T0278500.3,23
A2J10_07T0190900.1,15
A2J10_11T0082600.1,351
A2J10_11T0082600.3,353
A2J10_11T0082600.2,361
A2J10_01T0054800.2,156
A2J10_01T0054800.3,89
A2J10_01T0054800.1,176
A2J10_01T0061500.1,205
A2J10_05T0249900.4,10
A2J10_05T0249900.1,1172
A2J10_05T0249900.2,2112
A2J10_05T0249900.3,11
A2J10_07T0220900.1,415
A2J10_12T0066100.1,2
A2J10_01T0328200.1,117
A2J10_05T0219500.1,10
A2J10_06T0101200.1,846
A2J10_04T0115800.1,184
A2J10_02T0283200.2,1
A2J10_08T0085100.1,82
A2J10_08T0201100.1,4189
A2J10_07T0201100.1,417
A2J10_07T0201100.4,415
A2J10_07T0201100.2,415
A2J10_07T0201100.3,454
A2J10_02T0112400.1,1
A2J10_08T0072000.3,3
A2J10_08T0072000.1,3
A2J10_07T0063600.1,53331
A2J10_01T0448500.3,460
A2J10_01T0448500.2,505
A2J10_01T0448500.1,466
A2J10_06T0296300.1,970
A2J10_08T0141000.2,87
A2J10_08T0141000.1,87
A2J10_08T0147600.1,849
A2J10_10T0141500.1,28
A2J10_05T0153300.1,1827
A2J10_03T0304000.1,5
A2J10_01T0325900.1,2790
A2J10_07T0266300.1,1
A2J10_04T0112200.1,17
A2J10_02T0215300.1,2
A2J10_01T0255900.2,298
A2J10_01T0255900.1,298
A2J10_08T0076200.1,5
A2J10_07T0141200.1,2
A2J10_11T0025500.1,42
A2J10_08T0228800.1,17
A2J10_05T0017900.2,1035
A2J10_05T0017900.1,982
A2J10_12T0188700.1,4
A2J10_12T0188700.2,4
A2J10_04T0270800.1,38
A2J10_09T0206900.3,140
A2J10_09T0206900.2,139
A2J10_09T0206900.1,76
A2J10_09T0206900.4,228
A2J10_09T0206900.5,270
A2J10_06T0180200.2,306
A2J10_06T0180200.1,635
A2J10_05T0162000.1,4
A2J10_06T0261800.1,2
A2J10_08T0113600.1,124
A2J10_08T0113600.3,144
A2J10_08T0113600.2,75
A2J10_08T0113600.4,156
A2J10_06T0127800.2,569
A2J10_06T0127800.1,559
A2J10_04T0114200.1,111
A2J10_04T0160800.1,1
A2J10_05T0020900.1,55
A2J10_01T0277000.1,464
A2J10_01T0059500.1,2
A2J10_01T0104100.1,259
A2J10_01T0104100.4,320
A2J10_01T0104100.9,180
A2J10_01T0104100.7,332
A2J10_01T0104100.5,333
A2J10_01T0104100.2,338
A2J10_01T0104100.6,292
A2J10_01T0104100.8,79
A2J10_01T0104100.3,290
A2J10_05T0227900.1,1
A2J10_12T0020900.1,2
A2J10_06T0206400.1,6
A2J10_11T0097300.1,237
A2J10_11T0097300.3,320
A2J10_11T0097300.2,223
A2J10_01T0434500.5,25
A2J10_01T0434500.1,445
A2J10_01T0434500.3,346
A2J10_01T0434500.4,425
A2J10_01T0434500.2,461
A2J10_09T0170100.1,14
A2J10_09T0170100.3,76
A2J10_09T0170100.2,17
A2J10_09T0170100.4,15
A2J10_10T0141900.6,58
A2J10_10T0141900.1,168
A2J10_10T0141900.4,107
A2J10_10T0141900.5,99
A2J10_10T0141900.3,89
A2J10_10T0141900.2,137
A2J10_03T0138900.1,3554
A2J10_02T0289400.1,1
A2J10_04T0193500.1,72
A2J10_10T0049700.1,26
A2J10_01T0029900.1,455
A2J10_03T0165800.1,252
A2J10_12T0152100.2,248
A2J10_12T0152100.4,175
A2J10_12T0152100.3,162
A2J10_12T0152100.1,246
A2J10_10T0186900.1,370
A2J10_10T0186900.2,430
A2J10_10T0186900.3,357
A2J10_07T0039100.1,493
A2J10_08T0034700.1,2
A2J10_09T0160400.1,5
A2J10_01T0149400.1,107
A2J10_02T0142100.1,42
A2J10_04T0191000.1,70
A2J10_04T0191000.2,82
A2J10_04T0059600.1,22
A2J10_07T0185700.2,281
A2J10_07T0185700.1,232
A2J10_11T0186300.1,34
A2J10_10T0177500.1,121
A2J10_07T0250000.2,2
A2J10_07T0250000.1,2
A2J10_11T0008900.1,198
A2J10_09T0095300.1,149
A2J10_03T0325200.2,9
A2J10_03T0325200.1,9
A2J10_09T0130000.1,1339
A2J10_04T0183500.1,34
A2J10_03T0109500.3,1261
A2J10_03T0109500.5,1718
A2J10_03T0109500.2,1667
A2J10_03T0109500.1,1697
A2J10_03T0109500.4,1228
A2J10_07T0049500.1,30
A2J10_04T0236600.1,85
A2J10_04T0236600.2,59
A2J10_03T0324100.1,70
A2J10_06T0244900.1,77
A2J10_06T0219900.1,370
A2J10_07T0062400.1,319
A2J10_03T0392700.1,990
A2J10_03T0382000.1,3
A2J10_10T0105300.2,1588
A2J10_10T0105300.1,1504
A2J10_10T0105300.3,924
A2J10_07T0047000.1,813
A2J10_03T0148600.1,52
A2J10_03T0148600.3,107
A2J10_03T0148600.2,122
A2J10_02T0187700.1,136
A2J10_04T0104600.1,4
A2J10_02T0045100.3,121
A2J10_02T0045100.2,121
A2J10_02T0045100.1,121
A2J10_01T0009700.1,42
A2J10_01T0009700.3,42
A2J10_07T0231100.2,349
A2J10_07T0231100.5,385
A2J10_07T0231100.4,403
A2J10_07T0231100.3,351
A2J10_07T0231100.1,345
A2J10_01T0284800.1,52
A2J10_07T0063500.1,337
A2J10_08T0198300.1,285
A2J10_09T0114800.1,130
A2J10_07T0168600.1,5
A2J10_06T0147200.2,283
A2J10_06T0147200.1,273
A2J10_01T0491500.3,350
A2J10_01T0491500.2,419
A2J10_01T0491500.1,507
A2J10_05T0021900.3,17
A2J10_05T0021900.1,23
A2J10_05T0021900.5,23
A2J10_05T0021900.4,6
A2J10_05T0021900.2,23
A2J10_05T0196000.2,688
A2J10_05T0196000.1,730
A2J10_02T0237900.1,2215
A2J10_02T0405900.1,23
A2J10_02T0300000.1,4
A2J10_03T0369700.1,139
A2J10_10T0000400.1,110
A2J10_09T0188400.1,25
A2J10_04T0163900.1,8
A2J10_02T0042700.1,2
A2J10_10T0009900.1,156
A2J10_01T0492500.1,806
A2J10_02T0229600.1,506
A2J10_02T0229600.2,701
A2J10_04T0241500.1,290
A2J10_01T0022400.1,8
A2J10_11T0017600.1,163
A2J10_05T0191400.1,82
A2J10_05T0133600.1,16
A2J10_04T0254800.1,301
A2J10_04T0254800.2,278
A2J10_01T0314900.1,240
A2J10_09T0088400.1,794
A2J10_03T0061200.1,2
A2J10_04T0231700.1,320
A2J10_08T0211500.1,4
A2J10_07T0080700.1,38
A2J10_04T0316900.1,128
A2J10_02T0060900.1,811
A2J10_12T0148600.1,25
A2J10_02T0084100.1,7
A2J10_02T0084100.2,7
A2J10_02T0084100.3,58
A2J10_09T0169900.2,119
A2J10_09T0169900.1,879
A2J10_09T0149100.1,1
A2J10_04T0314600.1,45
A2J10_04T0314600.2,48
A2J10_04T0007600.2,3943
A2J10_04T0007600.3,3951
A2J10_04T0007600.1,3945
A2J10_05T0232500.1,59
A2J10_05T0124300.1,6
A2J10_01T0163300.3,60
A2J10_01T0163300.2,69
A2J10_01T0163300.1,36
A2J10_04T0303600.2,8
A2J10_04T0303600.1,8
A2J10_04T0301700.1,101
A2J10_10T0174200.1,1
A2J10_10T0109600.1,4
A2J10_10T0109600.2,4
A2J10_07T0177000.1,2
A2J10_08T0013200.3,2002
A2J10_08T0013200.1,1978
A2J10_08T0013200.2,1974
A2J10_04T0093300.1,55
A2J10_06T0111000.1,5
A2J10_02T0409800.1,302
A2J10_02T0405500.2,102
A2J10_02T0405500.3,107
A2J10_02T0405500.1,148
A2J10_06T0158300.1,51
A2J10_06T0110300.1,7
A2J10_01T0057100.1,239
A2J10_01T0322100.2,20
A2J10_01T0322100.1,131
A2J10_11T0196400.5,81
A2J10_11T0196400.2,80
A2J10_11T0196400.3,81
A2J10_11T0196400.6,3
A2J10_11T0196400.1,81
A2J10_01T0305400.1,105
A2J10_04T0269400.1,745
A2J10_06T0223600.1,233
A2J10_11T0146100.1,7
A2J10_05T0082600.1,3
A2J10_01T0421700.2,556
A2J10_01T0421700.3,677
A2J10_01T0421700.1,618
A2J10_01T0421700.4,402
A2J10_10T0114800.1,123
A2J10_04T0224300.2,24
A2J10_04T0224300.1,118
A2J10_03T0075900.1,102
A2J10_01T0342000.1,3
A2J10_12T0188300.1,272
A2J10_03T0058600.1,251
A2J10_06T0107400.1,1
A2J10_01T0038100.2,58
A2J10_01T0038100.1,59
A2J10_07T0182900.1,8
A2J10_08T0232100.1,488
A2J10_12T0082200.4,37
A2J10_12T0082200.2,143
A2J10_12T0082200.1,144
A2J10_12T0082200.3,210
A2J10_06T0087700.1,755
A2J10_06T0060000.2,3
A2J10_06T0060000.1,2
A2J10_07T0286400.2,542
A2J10_07T0286400.3,573
A2J10_07T0286400.1,516
A2J10_07T0286400.4,489
A2J10_04T0294200.1,39
A2J10_01T0197600.1,196
A2J10_09T0083000.2,42
A2J10_09T0083000.1,42
A2J10_08T0214500.1,338
A2J10_01T0254700.1,6
A2J10_03T0071400.1,977
A2J10_10T0084000.1,3
A2J10_07T0134700.2,1131
A2J10_07T0134700.4,568
A2J10_07T0134700.1,1187
A2J10_07T0134700.3,1268
A2J10_01T0074800.1,14
A2J10_09T0066200.1,135
A2J10_05T0214300.1,123
A2J10_05T0259400.2,9
A2J10_04T0178800.2,304
A2J10_04T0178800.1,139
A2J10_04T0178800.3,264
A2J10_12T0081600.2,825
A2J10_12T0081600.1,870
A2J10_12T0081600.3,894
A2J10_09T0034000.1,35
A2J10_03T0309100.3,142
A2J10_03T0309100.1,160
A2J10_03T0309100.2,148
A2J10_09T0017500.1,1
A2J10_11T0036200.1,108
A2J10_11T0036200.2,50
A2J10_01T0203300.1,15
A2J10_10T0150300.1,231
A2J10_10T0160700.1,398
A2J10_11T0236700.1,61
A2J10_07T0125100.2,377
A2J10_07T0125100.1,369
A2J10_07T0125100.3,524
A2J10_07T0125100.4,527
A2J10_02T0207900.2,5097
A2J10_02T0207900.3,5238
A2J10_02T0207900.1,4040
A2J10_01T0100600.1,1079
A2J10_04T0161000.1,113
A2J10_04T0245000.1,15
A2J10_03T0093700.1,220
A2J10_03T0093700.2,124
A2J10_03T0163900.2,1019
A2J10_03T0163900.1,884
A2J10_02T0230000.2,64
A2J10_02T0230000.1,1
A2J10_01T0496200.1,416
A2J10_12T0082000.1,3
A2J10_02T0066900.1,4
A2J10_02T0156000.2,14
A2J10_02T0156000.3,32
A2J10_02T0156000.1,14
A2J10_02T0156000.4,11
A2J10_04T0208100.1,1418
A2J10_01T0314800.1,32
A2J10_07T0100900.2,1002
A2J10_07T0100900.1,1168
A2J10_04T0282900.1,174
A2J10_01T0140400.1,212
A2J10_01T0211200.1,71
A2J10_09T0142500.1,21
A2J10_09T0142500.2,474
A2J10_09T0142500.3,21
A2J10_11T0018800.1,6
A2J10_11T0018800.2,8
A2J10_05T0020800.1,86
A2J10_03T0096000.1,715
A2J10_03T0096000.2,661
A2J10_01T0317100.1,3
A2J10_01T0126800.2,10
A2J10_01T0126800.1,10
A2J10_02T0284800.1,7
A2J10_02T0011300.1,760
A2J10_11T0001200.1,143
A2J10_06T0038100.1,209
A2J10_06T0177700.1,66
A2J10_01T0204000.4,266
A2J10_01T0204000.5,7
A2J10_01T0204000.2,299
A2J10_01T0204000.1,313
A2J10_01T0204000.3,266
A2J10_10T0129400.1,129
A2J10_03T0387300.1,23
A2J10_03T0381000.2,32
A2J10_03T0381000.5,15
A2J10_03T0381000.1,32
A2J10_03T0381000.3,32
A2J10_03T0381000.4,15
A2J10_12T0121900.1,18
A2J10_01T0356200.1,126
A2J10_01T0002100.4,56
A2J10_01T0002100.5,56
A2J10_01T0002100.2,61
A2J10_01T0002100.3,71
A2J10_01T0002100.1,54
A2J10_06T0106000.1,3
A2J10_06T0058000.1,90
A2J10_10T0156900.1,2
A2J10_01T0007900.1,54
A2J10_03T0100000.1,108
A2J10_01T0191800.1,2576
A2J10_09T0194300.1,850
A2J10_09T0194300.2,892
A2J10_07T0203000.1,30
A2J10_03T0371000.1,240
A2J10_10T0186200.1,55
A2J10_11T0227000.2,111
A2J10_11T0227000.1,111
A2J10_10T0014600.9,75
A2J10_10T0014600.6,124
A2J10_10T0014600.1,145
A2J10_10T0014600.5,128
A2J10_10T0014600.4,148
A2J10_10T0014600.7,201
A2J10_10T0014600.3,218
A2J10_10T0014600.2,144
A2J10_10T0014600.8,67
A2J10_08T0161000.1,8
A2J10_08T0161000.2,8
A2J10_05T0115500.1,62995
A2J10_02T0176700.1,8
A2J10_01T0348700.1,143
A2J10_07T0063200.1,3625
A2J10_12T0156600.1,15
A2J10_03T0292000.1,1383
A2J10_04T0299400.2,3
A2J10_04T0299400.1,4
A2J10_05T0251400.1,608
A2J10_02T0006000.1,12
A2J10_09T0173400.1,112
A2J10_09T0147100.1,291
A2J10_09T0147100.2,268
A2J10_03T0302000.2,126
A2J10_03T0302000.1,124
A2J10_10T0159700.1,62
A2J10_10T0023100.1,199
A2J10_04T0046100.1,3011
A2J10_01T0045500.1,170
A2J10_11T0106900.1,9
A2J10_07T0236500.2,510
A2J10_07T0236500.1,588
A2J10_05T0159700.1,231
A2J10_04T0171600.1,310
A2J10_02T0063300.1,9
A2J10_09T0186700.4,130
A2J10_09T0186700.3,117
A2J10_09T0186700.2,146
A2J10_09T0186700.1,120
A2J10_09T0186700.5,157
A2J10_07T0119400.1,1
A2J10_09T0064400.1,8320
A2J10_02T0271000.1,269
A2J10_06T0149700.1,558
A2J10_02T0380200.1,204
A2J10_03T0308800.3,495
A2J10_03T0308800.1,553
A2J10_03T0308800.2,553
A2J10_03T0308800.4,554
A2J10_04T0013000.3,2
A2J10_04T0013000.1,2
A2J10_06T0142000.1,5
A2J10_08T0044100.1,4
A2J10_08T0039500.7,167
A2J10_08T0039500.5,219
A2J10_08T0039500.1,310
A2J10_08T0039500.4,230
A2J10_08T0039500.3,224
A2J10_08T0039500.2,297
A2J10_08T0039500.6,178
A2J10_12T0073300.1,193
A2J10_09T0116900.2,99
A2J10_09T0116900.1,53
A2J10_02T0317200.2,14
A2J10_02T0317200.1,19
A2J10_06T0245200.1,2
A2J10_04T0133300.1,3
A2J10_05T0043100.1,2336
A2J10_01T0319500.4,25
A2J10_01T0319500.1,104
A2J10_01T0319500.3,225
A2J10_01T0319500.2,117
A2J10_04T0272300.1,1285
A2J10_04T0272300.4,1328
A2J10_04T0272300.2,1457
A2J10_04T0272300.3,1507
A2J10_03T0275600.1,2907
A2J10_04T0288000.2,76
A2J10_04T0288000.3,81
A2J10_04T0288000.4,15
A2J10_04T0288000.1,48
A2J10_05T0237100.1,113
A2J10_05T0237100.2,384
A2J10_12T0000500.3,2875
A2J10_12T0000500.2,3253
A2J10_12T0000500.1,3319
A2J10_03T0110600.1,1
A2J10_03T0110600.3,13
A2J10_03T0110600.2,17
A2J10_08T0145000.2,56
A2J10_08T0145000.4,24
A2J10_08T0145000.3,21
A2J10_08T0145000.1,45
A2J10_02T0189000.1,2
A2J10_09T0110100.1,55
A2J10_06T0244500.1,103
A2J10_08T0170100.1,15
A2J10_04T0172900.2,544
A2J10_04T0172900.1,541
A2J10_04T0184800.1,1761
A2J10_12T0129000.1,1223
A2J10_02T0292100.1,709
A2J10_03T0290600.1,151
A2J10_03T0095200.1,789
A2J10_02T0392900.1,19
A2J10_04T0098600.1,1568
A2J10_01T0285700.1,12
A2J10_11T0007400.3,1
A2J10_11T0007400.1,220
A2J10_11T0007400.2,1
A2J10_06T0029600.1,196
A2J10_07T0112500.1,3
A2J10_02T0275800.1,511
A2J10_04T0166700.1,29
A2J10_01T0414800.1,7
A2J10_12T0029300.1,918
A2J10_11T0071700.1,2
A2J10_10T0142800.2,1102
A2J10_10T0142800.1,8
A2J10_09T0084500.1,30
A2J10_05T0200600.2,415
A2J10_05T0200600.1,399
A2J10_05T0200600.3,373
A2J10_03T0077800.1,2
A2J10_01T0245200.1,164
A2J10_03T0027400.1,342
A2J10_03T0331000.1,136
A2J10_01T0434300.2,889
A2J10_01T0434300.1,802
A2J10_05T0048000.1,171
A2J10_11T0117300.2,71
A2J10_11T0117300.1,73
A2J10_06T0193200.1,302
A2J10_06T0240700.1,38
A2J10_08T0073400.1,179
A2J10_07T0023700.1,532
A2J10_09T0205000.1,13
A2J10_09T0186100.1,13
A2J10_11T0007700.1,129
A2J10_02T0135100.1,75
A2J10_02T0135100.2,73
A2J10_09T0140700.1,872
A2J10_09T0140700.2,778
A2J10_01T0499900.1,204
A2J10_12T0080100.1,3
A2J10_11T0115100.1,23
A2J10_06T0040600.1,216
A2J10_11T0021800.1,4
A2J10_09T0131200.1,258
A2J10_09T0131200.2,290
A2J10_08T0232900.1,653
A2J10_08T0183800.1,11
A2J10_07T0207000.1,596
A2J10_07T0207000.2,238
A2J10_01T0468900.1,7
A2J10_11T0155700.1,250
A2J10_11T0155700.2,214
A2J10_11T0065300.1,1
A2J10_11T0065300.2,1
A2J10_03T0358900.1,95
A2J10_03T0358900.3,98
A2J10_03T0358900.2,95
A2J10_03T0064200.1,597
A2J10_05T0253700.1,1364
A2J10_01T0486100.1,139
A2J10_01T0486100.2,156
A2J10_02T0211800.1,63
A2J10_02T0211800.2,87
A2J10_10T0095400.1,6
A2J10_07T0226700.1,8
A2J10_07T0226700.2,8
A2J10_01T0438700.1,1278
A2J10_04T0190400.1,30
A2J10_11T0059700.1,1061
A2J10_11T0059700.2,1054
A2J10_07T0054400.1,299
A2J10_06T0116800.1,586
A2J10_09T0116600.1,1
A2J10_06T0092900.1,237
A2J10_06T0092900.3,618
A2J10_06T0092900.2,225
A2J10_06T0092900.4,644
A2J10_07T0006100.1,5
A2J10_07T0057800.1,129
A2J10_08T0034900.1,475
A2J10_03T0009200.1,392
A2J10_01T0427000.1,320
A2J10_04T0079500.1,299
A2J10_11T0089500.1,201
A2J10_02T0253800.1,302
